Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2018-07-01,1,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Zimbabwe",Pakistan,Zimbabwe,international,Zimbabwe,field,Pakistan,,74,,,Asif Ali
2018-07-02,2,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Australia,field,Australia,,,9,,B Stanlake
2018-07-03,3,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Australia, Zimbabwe",Australia,Zimbabwe,international,Zimbabwe,field,Australia,,100,,,AJ Finch
2018-07-04,4,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Pakistan,field,Pakistan,,,7,,SF Mire
2018-07-05,5,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Australia,field,Pakistan,,45,,,Fakhar Zaman
2018-07-06,6,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Zimbabwe, Australia",Zimbabwe,Australia,international,Zimbabwe,bat,Australia,,,5,,AJ Tye
2018-07-08,,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Pakistan,,,6,,Fakhar Zaman
2018-10-09,1,East London,Buffalo Park,2018/19,Zimbabwe tour of South Africa,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,South Africa,bat,South Africa,,34,,,Imran Tahir
2018-10-12,2,Potchefstroom,Senwes Park,2018/19,Zimbabwe tour of South Africa,T20,20,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,bat,South Africa,,,6,,D Paterson
2019-02-01,1,Cape Town,Newlands,2018/19,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,6,,,DA Miller
2019-02-03,2,Johannesburg,The Wanderers Stadium,2018/19,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,7,,,DA Miller
2019-02-06,3,Centurion,SuperSport Park,2018/19,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,South Africa,field,Pakistan,,27,,,Shadab Khan
2019-03-19,1,Cape Town,Newlands,2018/19,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,,tie,,,,DA Miller
2019-03-22,2,Centurion,SuperSport Park,2018/19,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,16,,,HE van der Dussen
2019-03-24,3,Johannesburg,The Wanderers Stadium,2018/19,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,45,,,D Pretorius
2018-05-19,2,Bloemfontein,Mangaung Oval,2018,Bangladesh Women tour of South Africa,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,32,,,D van Niekerk
2018-05-20,3,Bloemfontein,Mangaung Oval,2018,Bangladesh Women tour of South Africa,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,23,,,A Khaka
2018-09-29,1,Sydney,North Sydney Oval,2018/19,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6,,RL Haynes
2018-10-01,2,Brisbane,Allan Border Field,2018/19,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6,,ML Schutt
2018-10-05,3,Canberra,Manuka Oval,2018/19,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,9,,EA Perry
2018-11-17,,,Carrara Oval,2018/19,South Africa tour of Australia,T20,20,"South Africa, Australia",South Africa,Australia,international,Australia,field,South Africa,,21,,,T Shamsi
2018-11-21,1,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2018/19,India tour of Australia,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,4,,,A Zampa
2018-11-23,2,,Melbourne Cricket Ground,2018/19,India tour of Australia,T20,20,"Australia, India",Australia,India,international,India,field,,no result,,,,
2018-11-25,3,,Sydney Cricket Ground,2018/19,India tour of Australia,T20,20,"Australia, India",Australia,India,international,Australia,bat,India,,,6,,KH Pandya
2018-06-06,,Dublin,YMCA Cricket Club,2018,New Zealand Women tour of Ireland and England,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,Ireland,bat,New Zealand,,,10,,
2018-06-28,1,Dublin,YMCA Cricket Club,2018,Bangladesh Women tour of Ireland,T20,20,"Ireland, Bangladesh",Ireland,Bangladesh,international,Bangladesh,field,Bangladesh,,,4,,
2018-06-29,2,Dublin,"The Village, Malahide, Dublin",2018,Bangladesh Women tour of Ireland,T20,20,"Ireland, Bangladesh",Ireland,Bangladesh,international,Ireland,bat,Bangladesh,,,4,,
2018-07-01,3,Dublin,"Pembroke Cricket Club, Sandymount",2018,Bangladesh Women tour of Ireland,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,field,Ireland,,,6,,
2018-07-31,1,St Kitts,"Warner Park, Basseterre",2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,West Indies,,,7,,AD Russell
2018-08-04,2,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,12,,,Tamim Iqbal
2018-08-05,3,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,bat,Bangladesh,,19,,,Liton Das
2018-07-07,1,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Thailand, Ireland",Thailand,Ireland,international,Ireland,field,Ireland,,,7,,CMA Shillington
2018-07-07,2,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Uganda, Scotland",Uganda,Scotland,international,Scotland,field,Scotland,,,9,,RV Scholes
2018-07-07,3,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, United Arab Emirates",Netherlands,United Arab Emirates,international,Netherlands,bat,United Arab Emirates,,,6,,Nisha Ali
2018-07-07,4,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Bangladesh",Papua New Guinea,Bangladesh,international,Bangladesh,field,Bangladesh,,,8,,Shamima Sultana
2018-07-08,6,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Scotland, Ireland",Scotland,Ireland,international,Ireland,field,Ireland,,,9,,CMA Shillington
2018-07-08,7,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, Bangladesh",Netherlands,Bangladesh,international,Bangladesh,field,Bangladesh,,,7,,Fahima Khatun
2018-07-08,8,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Papua New Guinea",United Arab Emirates,Papua New Guinea,international,United Arab Emirates,bat,Papua New Guinea,,,2,,B Tau
2018-07-10,9,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Scotland, Thailand",Scotland,Thailand,international,Scotland,bat,Scotland,,27,,,KE Bryce
2018-07-10,10,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Uganda, Ireland",Uganda,Ireland,international,Ireland,field,Ireland,,,8,,CJ Metcalfe
2018-07-10,11,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Bangladesh",United Arab Emirates,Bangladesh,international,Bangladesh,field,Bangladesh,,,8,,Fahima Khatun
2018-07-10,12,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Netherlands",Papua New Guinea,Netherlands,international,Netherlands,field,Papua New Guinea,,44,,,M Tom
2018-07-12,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Ireland, Papua New Guinea",Ireland,Papua New Guinea,international,Papua New Guinea,field,Ireland,,27,,,LK O'Reilly
2018-07-12,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, Uganda",Netherlands,Uganda,international,Netherlands,bat,Uganda,,,6,,G Candiru
2018-07-12,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Bangladesh, Scotland",Bangladesh,Scotland,international,Scotland,field,Bangladesh,,49,,,Rumana Ahmed
2018-07-12,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Thailand",United Arab Emirates,Thailand,international,United Arab Emirates,bat,Thailand,,,7,,C Sutthiruang
2018-07-14,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, United Arab Emirates",Netherlands,United Arab Emirates,international,United Arab Emirates,field,,tie,,,,SL Kalis
2018-07-14,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Scotland",Papua New Guinea,Scotland,international,Scotland,field,Scotland,,,10,,KE Bryce
2018-07-14,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Thailand, Uganda",Thailand,Uganda,international,Uganda,field,Thailand,,34,,,N Boochatham
2018-07-14,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,field,Bangladesh,,25,,,Panna Ghosh
2018-06-03,1,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Malaysia",India,Malaysia,international,India,bat,India,,142,,,M Raj
2018-06-03,3,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Thailand, Pakistan",Thailand,Pakistan,international,Thailand,bat,Pakistan,,,8,,
2018-06-04,4,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Bangladesh",Pakistan,Bangladesh,international,Bangladesh,field,Bangladesh,,,7,,Fahima Khatun
2018-06-04,5,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"India, Thailand",India,Thailand,international,Thailand,field,India,,66,,,H Kaur
2018-06-04,6,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, Malaysia",Sri Lanka,Malaysia,international,Malaysia,field,Sri Lanka,,90,,,NND de Silva
2018-06-06,7,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,field,Pakistan,,23,,,Nida Dar
2018-06-06,8,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Malaysia, Thailand",Malaysia,Thailand,international,Malaysia,bat,Thailand,,,9,,W Liengprasert
2018-06-06,9,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Bangladesh",India,Bangladesh,international,India,bat,Bangladesh,,,7,,Rumana Ahmed
2018-06-07,10,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Thailand, Bangladesh",Thailand,Bangladesh,international,Bangladesh,field,Bangladesh,,,9,,Salma Khatun
2018-06-07,11,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Malaysia",Pakistan,Malaysia,international,Malaysia,field,Pakistan,,147,,,Nida Dar
2018-06-07,12,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,7,,AA Patil
2018-06-09,13,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, India",Pakistan,India,international,Pakistan,bat,India,,,7,,E Bisht
2018-06-09,14,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, Thailand",Sri Lanka,Thailand,international,Thailand,field,Thailand,,,4,,W Liengprasert
2018-06-09,15,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Bangladesh, Malaysia",Bangladesh,Malaysia,international,Bangladesh,bat,Bangladesh,,70,,,Shamima Sultana
2018-06-10,,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Bangladesh",India,Bangladesh,international,Bangladesh,field,Bangladesh,,,3,,Rumana Ahmed
2018-11-09,1,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"India, New Zealand",India,New Zealand,international,India,bat,India,,34,,,H Kaur
2018-11-09,2,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,52,,,AJ Healy
2018-11-09,3,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,field,West Indies,,60,,,DJS Dottin
2018-11-11,5,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Pakistan, India",Pakistan,India,international,India,field,India,,,7,,M Raj
2018-11-11,6,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Ireland, Australia",Ireland,Australia,international,Ireland,bat,Australia,,,9,,AJ Healy
2018-11-12,7,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"Bangladesh, England",Bangladesh,England,international,England,field,England,,,7,,KL Gordon
2018-11-12,8,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,field,South Africa,,,7,,S Ismail
2018-11-13,9,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Pakistan, Ireland",Pakistan,Ireland,international,Pakistan,bat,Pakistan,,38,,,Javeria Khan
2018-11-13,10,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,33,,,AJ Healy
2018-11-14,11,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,field,Sri Lanka,,25,,,HASD Siriwardene
2018-11-14,12,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"West Indies, South Africa",West Indies,South Africa,international,South Africa,field,West Indies,,31,,,SR Taylor
2018-11-15,13,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"India, Ireland",India,Ireland,international,Ireland,field,India,,52,,,M Raj
2018-11-15,14,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,54,,,JM Watkin
2018-11-16,15,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,England,,,7,,NR Sciver
2018-11-16,16,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,bat,West Indies,,83,,,HK Matthews
2018-11-17,17,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"India, Australia",India,Australia,international,India,bat,India,,48,,,S Mandhana
2018-11-17,18,Guyana,Providence Stadium,2018/19,ICC Women's T20 World Cup,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,Ireland,bat,New Zealand,,,8,,SFM Devine
2018-11-18,19,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,West Indies,,,4,,DJS Dottin
2018-11-18,20,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018/19,ICC Women's T20 World Cup,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,30,,,M Kapp
2018-11-22,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018/19,ICC Women's T20 World Cup,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,71,,,AJ Healy
2018-11-22,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018/19,ICC Women's T20 World Cup,T20,20,"India, England",India,England,international,India,bat,England,,,8,,AE Jones
2018-11-24,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018/19,ICC Women's T20 World Cup,T20,20,"England, Australia",England,Australia,international,England,bat,Australia,,,8,,A Gardner
2019-05-05,,Cardiff,Sophia Gardens,2019,Pakistan tour of England,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,7,,EJG Morgan
2018-12-17,1,Sylhet,Sylhet International Cricket Stadium,2018/19,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,bat,West Indies,,,8,,SS Cottrell
2018-12-20,2,Dhaka,"Shere Bangla National Stadium, Mirpur",2018/19,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,36,,,Shakib Al Hasan
2018-12-22,3,Dhaka,"Shere Bangla National Stadium, Mirpur",2018/19,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,West Indies,,50,,,E Lewis
2019-02-06,1,Wellington,Westpac Stadium,2018/19,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,80,,,TL Seifert
2019-02-08,2,Auckland,Eden Park,2018/19,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,bat,India,,,7,,KH Pandya
2019-02-10,3,Hamilton,Seddon Park,2018/19,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,4,,,C Munro
2019-01-11,,Auckland,Eden Park,2018/19,Sri Lanka tour of New Zealand,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,field,New Zealand,,35,,,DAJ Bracewell
2019-02-06,1,Wellington,Westpac Stadium,2018/19,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,23,,,LMM Tahuhu
2019-02-08,2,Auckland,Eden Park,2018/19,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,4,,SW Bates
2019-02-10,3,Hamilton,Seddon Park,2018/19,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,bat,New Zealand,,2,,,SFM Devine
2018-09-28,2,Trinidad,"Brian Lara Stadium, Tarouba",2018,South Africa Women tour of West Indies,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,West Indies,,,9,,A Mohammed
