Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2009-04-27,3,Abu Dhabi,Sheikh Zayed Stadium,2009,Australia v Pakistan ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,27,,,MJ Clarke
2009-05-01,4,Abu Dhabi,Sheikh Zayed Stadium,2009,Australia v Pakistan ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,8,,DE Bollinger
2009-05-03,5,Abu Dhabi,Sheikh Zayed Stadium,2009,Australia v Pakistan ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Pakistan,,,7,,Kamran Akmal
2009-07-26,1,Dominica,"Windsor Park, Roseau",2009,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,field,Bangladesh,,52,,,Abdur Razzak
2009-07-28,2,Dominica,"Windsor Park, Roseau",2009,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,bat,Bangladesh,,,3,,Shakib Al Hasan
2009-07-31,3,St Kitts,"Warner Park, Basseterre",2009,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,bat,Bangladesh,,,3,,Mahmudullah
2009-07-30,1,,Rangiri Dambulla International Stadium,2009,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,field,Sri Lanka,,36,,,M Muralitharan
2009-08-01,2,,Rangiri Dambulla International Stadium,2009,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,field,Sri Lanka,,,6,,CK Kapugedera
2009-08-03,3,,Rangiri Dambulla International Stadium,2009,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,field,Sri Lanka,,,6,,DPMD Jayawardene
2009-08-07,4,Colombo,R Premadasa Stadium,2009,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Pakistan,,146,,,Umar Akmal
2009-08-09,5,Colombo,R Premadasa Stadium,2009,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Pakistan,,132,,,Naved-ul-Hasan
2009-09-08,1,Colombo,R Premadasa Stadium,2009,Compaq Cup,ODI,50,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,bat,Sri Lanka,,97,,,TT Samaraweera
2009-09-12,3,Colombo,R Premadasa Stadium,2009,Compaq Cup,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,Sri Lanka,,139,,,AD Mathews
2009-09-11,2,Colombo,R Premadasa Stadium,2009,Compaq Cup,ODI,50,"India, New Zealand",India,New Zealand,international,New Zealand,bat,India,,,6,,A Nehra
2009-09-14,,Colombo,R Premadasa Stadium,2009,Compaq Cup,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,India,bat,India,,46,,,SR Tendulkar
2010-02-07,1,,Melbourne Cricket Ground,2009/10,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,113,,,SR Watson
2010-02-09,2,,Adelaide Oval,2009/10,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,Australia,,,8,,DE Bollinger
2010-02-12,3,,Sydney Cricket Ground,2009/10,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,,no result,,,,
2010-02-14,4,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2009/10,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,50,,,RT Ponting
2010-02-19,5,,Melbourne Cricket Ground,2009/10,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,125,,,JR Hopes
2010-01-22,1,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2009/10,Pakistan in Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,5,,CL White
2010-01-24,2,,Sydney Cricket Ground,2009/10,Pakistan in Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Australia,,140,,,SR Watson
2010-01-26,3,,Adelaide Oval,2009/10,Pakistan in Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,40,,,RJ Harris
2010-01-29,4,Perth,Western Australia Cricket Association Ground,2009/10,Pakistan in Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,135,,,RJ Harris
2010-01-31,5,Perth,Western Australia Cricket Association Ground,2009/10,Pakistan in Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,2,,CJ McKay
2009-08-09,1,Bulawayo,Queens Sports Club,2009,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Bangladesh,field,Bangladesh,,,8,,Mohammad Ashraful
2009-08-11,2,Bulawayo,Queens Sports Club,2009,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,field,Bangladesh,,49,,,Shakib Al Hasan
2009-08-14,3,Bulawayo,Queens Sports Club,2009,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Bangladesh,field,Zimbabwe,,69,,,E Chigumbura
2009-08-16,4,Bulawayo,Queens Sports Club,2009,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,bat,Bangladesh,,,4,,"CK Coventry, Tamim Iqbal"
2009-08-18,5,Bulawayo,Queens Sports Club,2009,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,bat,Bangladesh,,,5,,Dolar Mahmud
2009-08-19,1,Toronto,Maple Leaf North-West Ground,2009,Kenya in Canada ODI Series,ODI,50,"Canada, Kenya",Canada,Kenya,international,Canada,field,Canada,,,9,,Khurram Chohan
2009-09-22,1,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,Sri Lanka,,55,,,TM Dilshan
2009-09-23,2,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,bat,Pakistan,,,5,,Umar Akmal
2009-09-24,3,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"South Africa, New Zealand",South Africa,New Zealand,international,South Africa,field,South Africa,,,5,,WD Parnell
2009-09-25,4,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"England, Sri Lanka",England,Sri Lanka,international,England,field,England,,,6,,PD Collingwood
2009-09-26,5,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,50,,,MG Johnson
2009-09-26,6,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"India, Pakistan",India,Pakistan,international,Pakistan,bat,Pakistan,,54,,,Shoaib Malik
2009-09-27,7,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,field,New Zealand,,38,,,DL Vettori
2009-09-27,8,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"South Africa, England",South Africa,England,international,England,bat,England,,22,,,OA Shah
2009-09-28,9,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"Australia, India",Australia,India,international,Australia,bat,,no result,,,,
2009-09-29,10,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,,4,,GD Elliott
2009-09-30,11,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,field,Australia,,,2,,MEK Hussey
2009-09-30,12,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"India, West Indies",India,West Indies,international,India,field,India,,,7,,V Kohli
2009-10-02,,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"Australia, England",Australia,England,international,England,bat,Australia,,,9,,SR Watson
2009-10-03,,Johannesburg,New Wanderers Stadium,2009/10,ICC Champions Trophy,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,New Zealand,,,5,,DL Vettori
2009-10-05,,Centurion,SuperSport Park,2009/10,ICC Champions Trophy,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,bat,Australia,,,6,,SR Watson
2009-10-25,1,Vadodara,Reliance Stadium,2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,bat,Australia,,4,,,MEK Hussey
2009-10-28,2,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,field,India,,99,,,MS Dhoni
2009-10-31,3,Delhi,Feroz Shah Kotla,2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,bat,India,,,6,,Yuvraj Singh
2009-11-02,4,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,India,field,Australia,,24,,,SR Watson
2009-11-05,5,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,bat,Australia,,3,,,SR Tendulkar
2009-11-08,6,Guwahati,Nehru Stadium,2009/10,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,India,bat,Australia,,,6,,DE Bollinger
2009-10-27,1,Mirpur,Shere Bangla National Stadium,2009/10,Zimbabwe in Bangladesh ODI Series,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,field,Zimbabwe,,,5,,E Chigumbura
2009-10-29,2,Mirpur,Shere Bangla National Stadium,2009/10,Zimbabwe in Bangladesh ODI Series,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,bat,Bangladesh,,,7,,Abdur Razzak
2009-10-31,3,Mirpur,Shere Bangla National Stadium,2009/10,Zimbabwe in Bangladesh ODI Series,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Bangladesh,field,Bangladesh,,,4,,Tamim Iqbal
2009-11-03,4,Chittagong,Zohur Ahmed Chowdhury Stadium,2009/10,Zimbabwe in Bangladesh ODI Series,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,bat,Bangladesh,,,6,,Nazmul Hossain
2009-11-05,5,Chittagong,Zohur Ahmed Chowdhury Stadium,2009/10,Zimbabwe in Bangladesh ODI Series,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Bangladesh,field,Bangladesh,,,1,,Naeem Islam
2009-10-21,3,Paarl,Boland Bank Park,2009/10,West Indies Women in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,field,South Africa,,,7,,C Brits
2010-02-05,1,Napier,McLean Park,2009/10,Bangladesh in New Zealand ODI Series,ODI,50,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,146,,,JDP Oram
2010-02-08,2,Dunedin,University Oval,2009/10,Bangladesh in New Zealand ODI Series,ODI,50,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,field,New Zealand,,,5,,LRPL Taylor
2010-02-11,3,Christchurch,AMI Stadium,2009/10,Bangladesh in New Zealand ODI Series,ODI,50,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,field,New Zealand,,,3,,MJ Guptill
2010-03-03,1,Napier,McLean Park,2009/10,Chappell-Hadlee Trophy,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,bat,New Zealand,,,2,,LRPL Taylor
2010-03-06,2,Auckland,Eden Park,2009/10,Chappell-Hadlee Trophy,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,bat,Australia,,12,,,DL Vettori
2010-03-09,3,Hamilton,Seddon Park,2009/10,Chappell-Hadlee Trophy,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6,,BJ Haddin
2010-03-11,4,Auckland,Eden Park,2009/10,Chappell-Hadlee Trophy,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6,,CL White
2010-03-13,5,Wellington,Westpac Stadium,2009/10,Chappell-Hadlee Trophy,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,New Zealand,,51,,,TG Southee
2010-06-17,,Dublin,Clontarf Cricket Club Ground,2010,,ODI,50,"Ireland, Australia",Ireland,Australia,international,Australia,bat,Australia,,39,,,JR Hopes
2010-06-22,1,Southampton,The Rose Bowl,2010,NatWest Series,ODI,50,"England, Australia",England,Australia,international,Australia,bat,England,,,4,,EJG Morgan
2010-06-24,2,Cardiff,Sophia Gardens,2010,NatWest Series,ODI,50,"England, Australia",England,Australia,international,Australia,bat,England,,,4,,SCJ Broad
2010-06-27,3,Manchester,Old Trafford,2010,NatWest Series,ODI,50,"England, Australia",England,Australia,international,England,field,England,,,1,,GP Swann
2010-06-30,4,London,Kennington Oval,2010,NatWest Series,ODI,50,"England, Australia",England,Australia,international,England,field,Australia,,78,,,RJ Harris
2010-07-03,5,London,Lord's,2010,NatWest Series,ODI,50,"England, Australia",England,Australia,international,Australia,bat,Australia,,42,,,SW Tait
2010-07-08,1,Nottingham,Trent Bridge,2010,NatWest Series,ODI,50,"England, Bangladesh",England,Bangladesh,international,Bangladesh,bat,England,,,6,,IR Bell
2010-07-10,2,Bristol,County Ground,2010,NatWest Series,ODI,50,"England, Bangladesh",England,Bangladesh,international,England,field,Bangladesh,,5,,,Mashrafe Mortaza
2010-07-12,3,Birmingham,Edgbaston,2010,NatWest Series,ODI,50,"England, Bangladesh",England,Bangladesh,international,Bangladesh,field,England,,144,,,AJ Strauss
2010-02-28,1,Mirpur,Shere Bangla National Stadium,2009/10,England in Bangladesh ODI Series,ODI,50,"Bangladesh, England",Bangladesh,England,international,England,field,England,,,6,,Tamim Iqbal
2010-03-02,2,Mirpur,Shere Bangla National Stadium,2009/10,England in Bangladesh ODI Series,ODI,50,"Bangladesh, England",Bangladesh,England,international,England,field,England,,,2,,EJG Morgan
2010-03-05,3,Chittagong,Zohur Ahmed Chowdhury Stadium,2009/10,England in Bangladesh ODI Series,ODI,50,"Bangladesh, England",Bangladesh,England,international,Bangladesh,field,England,,45,,,C Kieswetter
2010-09-10,1,Chester-le-Street,Riverside Ground,2010,NatWest Series,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,24,,,SM Davies
2010-09-12,2,Leeds,Headingley,2010,NatWest Series,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,4,,AJ Strauss
2010-09-17,3,London,Kennington Oval,2010,NatWest Series,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,bat,Pakistan,,23,,,Umar Gul
2010-09-20,4,London,Lord's,2010,NatWest Series,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,bat,Pakistan,,38,,,Abdul Razzaq
2010-09-22,5,Southampton,The Rose Bowl,2010,NatWest Series,ODI,50,"England, Pakistan",England,Pakistan,international,England,bat,England,,121,,,EJG Morgan
2009-11-03,1,Abu Dhabi,Sheikh Zayed Stadium,2009/10,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,Pakistan,,138,,,Shahid Afridi
2009-11-06,2,Abu Dhabi,Sheikh Zayed Stadium,2009/10,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,64,,,BB McCullum
2009-11-09,3,Abu Dhabi,Sheikh Zayed Stadium,2009/10,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,7,,,Mohammad Amir
2009-11-08,1,Benoni,Willowmoore Park,2009/10,Zimbabwe in South Africa ODI Series,ODI,50,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,Zimbabwe,field,South Africa,,45,,,T Taibu
2009-11-10,2,Centurion,SuperSport Park,2009/10,Zimbabwe in South Africa ODI Series,ODI,50,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,Zimbabwe,field,South Africa,,212,,,JP Duminy
2009-12-15,1,Rajkot,Madhavrao Scindia Cricket Ground,2009/10,Sri Lanka in India ODI Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,India,,3,,,V Sehwag
2009-12-18,2,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Sri Lanka in India ODI Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,bat,Sri Lanka,,,3,,TM Dilshan
2009-12-21,3,Cuttack,Barabati Stadium,2009/10,Sri Lanka in India ODI Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,bat,India,,,7,,RA Jadeja
2009-12-24,4,Kolkata,Eden Gardens,2009/10,Sri Lanka in India ODI Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,bat,India,,,7,,G Gambhir
2009-12-27,5,Delhi,Feroz Shah Kotla,2009/10,Sri Lanka in India ODI Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,field,,no result,,,,
2011-02-19,1,Mirpur,Shere Bangla National Stadium,2010/11,ICC Cricket World Cup,ODI,50,"Bangladesh, India",Bangladesh,India,international,Bangladesh,field,India,,87,,,V Sehwag
2011-02-20,2,Chennai,"MA Chidambaram Stadium, Chepauk",2010/11,ICC Cricket World Cup,ODI,50,"Kenya, New Zealand",Kenya,New Zealand,international,Kenya,bat,New Zealand,,,10,,HK Bennett
2011-02-20,3,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2010/11,ICC Cricket World Cup,ODI,50,"Sri Lanka, Canada",Sri Lanka,Canada,international,Sri Lanka,bat,Sri Lanka,,210,,,DPMD Jayawardene
2011-02-21,4,Ahmedabad,"Sardar Patel Stadium, Motera",2010/11,ICC Cricket World Cup,ODI,50,"Australia, Zimbabwe",Australia,Zimbabwe,international,Australia,bat,Australia,,91,,,SR Watson
2011-02-22,5,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2010/11,ICC Cricket World Cup,ODI,50,"England, Netherlands",England,Netherlands,international,Netherlands,bat,England,,,6,,RN ten Doeschate
2011-02-23,6,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2010/11,ICC Cricket World Cup,ODI,50,"Kenya, Pakistan",Kenya,Pakistan,international,Pakistan,bat,Pakistan,,205,,,Umar Akmal
2011-02-24,7,Delhi,Feroz Shah Kotla,2010/11,ICC Cricket World Cup,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,field,South Africa,,,7,,AB de Villiers
2011-02-25,8,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2010/11,ICC Cricket World Cup,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,field,Australia,,,7,,MG Johnson
2011-02-25,9,Mirpur,Shere Bangla National Stadium,2010/11,ICC Cricket World Cup,ODI,50,"Bangladesh, Ireland",Bangladesh,Ireland,international,Bangladesh,bat,Bangladesh,,27,,,Tamim Iqbal
2011-02-26,10,Colombo,R Premadasa Stadium,2010/11,ICC Cricket World Cup,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Pakistan,,11,,,Shahid Afridi
2011-02-27,11,Bangalore,M Chinnaswamy Stadium,2010/11,ICC Cricket World Cup,ODI,50,"India, England",India,England,international,India,bat,,tie,,,,AJ Strauss
2011-02-28,13,Delhi,Feroz Shah Kotla,2010/11,ICC Cricket World Cup,ODI,50,"Netherlands, West Indies",Netherlands,West Indies,international,Netherlands,field,West Indies,,215,,,KAJ Roach
